date,value
2004-07-01,157.83896508605
2004-08-01,157.67941083189
2004-09-01,156.36080059504
2004-10-01,154.29776435291
2004-11-01,150.69874757434
2004-12-01,148.29708920355
2005-01-01,150.20889659128
2005-02-01,150.46161980183
2005-03-01,149.71145307109
2005-04-01,151.12428898646
2005-05-01,151.04439364217
2005-06-01,152.85480220355
2005-07-01,154.14712993502
2005-08-01,152.35065985203
2005-09-01,152.03312321574
2005-10-01,153.99013867561
2005-11-01,155.22362321137
2005-12-01,154.51067148392
2006-01-01,152.41457598161
2006-02-01,152.94483112073
2006-03-01,152.42779480172
2006-04-01,151.11109775426
2006-05-01,148.30079178949
2006-06-01,149.48067546957
2006-07-01,149.07726717749
2006-08-01,148.15533961042
2006-09-01,148.16357073336
2006-10-01,148.41304953612
2006-11-01,146.50962979703
2006-12-01,144.39869720076
2007-01-01,145.40529828232
2007-02-01,145.24337456569
2007-03-01,144.69964890505
2007-04-01,143.14325233917
2007-05-01,142.84409148586
2007-06-01,143.0638248033
2007-07-01,141.94553398199
2007-08-01,142.322366699
2007-09-01,140.57551352952
2007-10-01,138.57464034499
2007-11-01,135.96718851001
2007-12-01,135.91411467135
2008-01-01,134.92057030391
2008-02-01,134.40551101233
2008-03-01,131.49572941225
2008-04-01,125.93313982843
2008-05-01,119.15278383607
2008-06-01,119.95630853669
2008-07-01,113.21047616094
2008-08-01,109.68135399242
2008-09-01,108.21860273029
2008-10-01,108.52039022366
2008-11-01,111.63747490948
2008-12-01,111.30510517597
2009-01-01,111.78835240938
2009-02-01,113.41607006862
2009-03-01,112.88017472784
2009-04-01,110.67573477334
2009-05-01,108.06183295507
2009-06-01,106.18207497732
2009-07-01,104.38896599705
2009-08-01,102.87334429685
2009-09-01,101.90737724839
2009-10-01,100.38718323282
2009-11-01,99.52805386303
2009-12-01,99.69326969912
2010-01-01,99.50502742591
2010-02-01,100.43682275941
2010-03-01,100.98715502755
2010-04-01,101.45539224078
2010-05-01,103.24469165029
2010-06-01,102.92449716343
2010-07-01,100.81938073321
2010-08-01,99.96068884668
2010-09-01,98.98604187187
2010-10-01,96.38224187493
2010-11-01,97.24083770345
2010-12-01,98.0572227025
2011-01-01,97.48999395722
2011-02-01,97.19012908826
2011-03-01,96.35697136562
2011-04-01,96.01209527279
2011-05-01,95.34690727598
2011-06-01,94.5851856196
2011-07-01,94.24942274371
2011-08-01,93.43420643216
2011-09-01,94.36170401887
2011-10-01,95.50789970128
2011-11-01,95.84569852903
2011-12-01,94.25656043145
2012-01-01,93.55141420809
2012-02-01,91.94828697236
2012-03-01,92.37637111223
2012-04-01,92.62814084604
2012-05-01,93.0291766346
2012-06-01,91.15440241804
2012-07-01,91.10135196279
2012-08-01,90.65666592163
2012-09-01,89.56986999338
2012-10-01,88.49116706709
2012-11-01,88.30494883631
2012-12-01,86.88352607394
2013-01-01,86.48655537101
2013-02-01,86.31331218391
2013-03-01,87.04401625672
2013-04-01,86.69864068482
2013-05-01,86.82236116291
2013-06-01,86.69215760644
2013-07-01,85.54329621833
2013-08-01,83.35693665063
2013-09-01,81.40691139531
2013-10-01,79.90078081535
2013-11-01,79.37641367322
2013-12-01,79.67951498445
2014-01-01,81.23416610012
2014-02-01,81.46726152924
2014-03-01,85.29258493749
2014-04-01,87.20252850225
2014-05-01,86.21690714599
2014-06-01,86.57863647731
2014-07-01,86.51321078699
2014-08-01,85.63414136522
2014-09-01,84.79141955092
2014-10-01,85.23636755176
2014-11-01,86.95245485476
2014-12-01,88.70118040074
2015-01-01,90.17745608588
2015-02-01,90.32187531656
2015-03-01,91.42274865604
2015-04-01,91.23256494409
2015-05-01,90.40318679585
2015-06-01,90.76256700846
2015-07-01,91.51168676297
2015-08-01,92.29796704261
2015-09-01,91.21253260599
2015-10-01,90.58421561727
2015-11-01,91.00482331121
2015-12-01,92.01381400301
2016-01-01,92.93826819739
2016-02-01,92.35819243396
2016-03-01,91.55740867662
2016-04-01,90.46714462554
2016-05-01,90.97239502322
2016-06-01,91.35149490795
2016-07-01,91.80624802288
2016-08-01,91.23097615643
2016-09-01,91.50249181419
2016-10-01,92.44939568963
2016-11-01,94.0375538489
2016-12-01,95.52494605892
2017-01-01,95.24946170668
2017-02-01,94.56701499875
2017-03-01,94.51783317208
2017-04-01,94.09625562563
2017-05-01,93.46861823038
2017-06-01,92.68280011462
2017-07-01,91.37363383789
2017-08-01,90.44217043665
2017-09-01,89.67922572771
2017-10-01,90.53137048707
2017-11-01,90.67210406397
2017-12-01,87.21082057854
2018-01-01,84.2987273882
2018-02-01,83.50966193981
2018-03-01,82.20126778908
2018-04-01,80.18158931969
2018-05-01,81.82751658653
2018-06-01,80.0574585529
2018-07-01,77.72508284237
2018-08-01,79.25801844237
2018-09-01,79.33712369637
2018-10-01,75.2303510705
2018-11-01,74.16165329748
2018-12-01,71.33234579319
2019-01-01,70.22154690581
2019-02-01,70.17933096766
2019-03-01,70.17856760332
2019-04-01,69.6486923427
2019-05-01,68.35715188802
2019-06-01,64.17458190164
2019-07-01,61.8507619865
2019-08-01,62.46127213813
2019-09-01,63.85560510989
2019-10-01,63.28853115398
2019-11-01,64.38417356735
2019-12-01,64.89228667801
2020-01-01,64.29798597181
2020-02-01,65.21939992645
2020-03-01,64.13139265752
2020-04-01,62.60497471028
2020-05-01,64.06913586715
2020-06-01,61.07546953704
2020-07-01,59.76829072154
2020-08-01,58.2623140909
2020-09-01,58.80101106166
2020-10-01,59.15001395001
2020-11-01,60.76064901335
2020-12-01,59.85485621809
2021-01-01,59.16024178967
2021-02-01,59.63700287581
2021-03-01,61.71840346865
2021-04-01,62.97919238551
2021-05-01,62.36441829011
2021-06-01,60.87318087698
2021-07-01,60.126271142
2021-08-01,58.03071637933
2021-09-01,56.73134341393
2021-10-01,55.35069104717
2021-11-01,56.123315196
2021-12-01,55.36054398382
2022-01-01,55.3862254685
2022-02-01,55.53624758683
2022-03-01,55.011187573
2022-04-01,54.44995346648
2022-05-01,53.0887928181
2022-06-01,50.37304569984
2022-07-01,48.15027443533
2022-08-01,47.06735270846
2022-09-01,46.38838758515
2022-10-01,48.9210731301
2022-11-01,48.73799366748
2022-12-01,47.12153408517
2023-01-01,44.4527693217
2023-02-01,39.1529005022
2023-03-01,37.51789248118
2023-04-01,36.73089172081
2023-05-01,37.05302888576
2023-06-01,37.1806549377
2023-07-01,37.69757733544
2023-08-01,36.22276666419
2023-09-01,36.5534174284
2023-10-01,38.62985377982
2023-11-01,38.06587979276
2023-12-01,38.21709023605
2024-01-01,38.53937065426
2024-02-01,39.01155693341
2024-03-01,39.10803959202
2024-04-01,39.58533239014
2024-05-01,39.50676184891
2024-06-01,39.44793680285
2024-07-01,39.33012570282
2024-08-01,38.31091007556
2024-09-01,38.06026092774
2024-10-01,38.0194918799
