date,value
2004-02-01,57.34825
2004-03-01,57.34934782609
2004-04-01,57.40377272727
2004-05-01,57.61928571429
2004-06-01,57.89318181818
2004-07-01,58.23522727273
2004-08-01,58.74522727273
2004-09-01,58.95840909091
2004-10-01,60.08642857143
2004-11-01,59.86318181818
2004-12-01,59.53186956522
2005-01-01,59.41976190476
2005-02-01,59.3665
2005-03-01,59.36526086957
2005-04-01,59.41571428571
2005-05-01,59.52172727273
2005-06-01,59.68090909091
2005-07-01,59.63466666667
2005-08-01,59.66065217391
2005-09-01,59.78490909091
2005-10-01,59.73928571429
2005-11-01,59.76431818182
2005-12-01,59.80954545455
2006-01-01,59.8365
2006-02-01,59.898
2006-03-01,60.03804347826
2006-04-01,60.007
2006-05-01,60.07804347826
2006-06-01,60.17613636364
2006-07-01,60.27785714286
2006-08-01,60.32826086957
2006-09-01,60.51919047619
2006-10-01,60.59590909091
2006-11-01,60.75163636364
2006-12-01,60.89738095238
2007-01-01,60.86730434783
2007-02-01,60.74425
2007-03-01,60.70286363636
2007-04-01,60.70738095238
2007-05-01,60.67456521739
2007-06-01,60.61538095238
2007-07-01,60.39340909091
2007-08-01,60.53282608696
2007-09-01,60.6444
2007-10-01,60.68413043478
2007-11-01,61.02136363636
2007-12-01,61.19785714286
2008-01-01,62.35510869565
2008-02-01,62.65738095238
2008-03-01,62.75233333333
2008-04-01,63.66045454545
2008-05-01,67.68545454545
2008-06-01,67.41926190476
2008-07-01,70.83923913043
2008-08-01,74.547
2008-09-01,77.30218181818
2008-10-01,80.42980434783
2008-11-01,80.0106
2008-12-01,79.08769565217
2009-01-01,79.2475
2009-02-01,79.514825
2009-03-01,80.39918181818
2009-04-01,80.55431818182
2009-05-01,80.65185714286
2009-06-01,81.06595454545
2009-07-01,82.18743478261
2009-08-01,82.83992857143
2009-09-01,82.90522727273
2009-10-01,83.358
2009-11-01,83.52919047619
2009-12-01,84.13602173913
2010-01-01,84.6070952381
2010-02-01,84.9491
2010-03-01,84.35126086957
2010-04-01,84.00586363636
2010-05-01,84.45780952381
2010-06-01,85.39877272727
2010-07-01,85.58795454545
2010-08-01,85.61413636364
2010-09-01,85.83154545455
2010-10-01,85.97080952381
2010-11-01,85.54143181818
2010-12-01,85.76695652174
2011-01-01,85.73938095238
2011-02-01,85.369725
2011-03-01,85.39086956522
2011-04-01,84.6709047619
2011-05-01,85.273
2011-06-01,85.85881818182
2011-07-01,86.11107142857
2011-08-01,86.72793478261
2011-09-01,87.503
2011-10-01,86.94157142857
2011-11-01,86.97343181818
2011-12-01,89.51959090909
2012-01-01,90.26411363636
2012-02-01,90.7300952381
2012-03-01,90.80836363636
2012-04-01,90.73633333333
2012-05-01,91.42269565217
2012-06-01,94.27938095238
2012-07-01,94.47859090909
2012-08-01,94.4717826087
2012-09-01,94.64005
2012-10-01,95.49569565217
2012-11-01,96.08431818182
2012-12-01,97.25871428571
2013-01-01,97.55039130435
2013-02-01,98.0468
2013-03-01,98.12233333333
2013-04-01,98.36809090909
2013-05-01,98.43286956522
2013-06-01,98.69465
2013-07-01,100.5492173913
2013-08-01,103.01672727273
2013-09-01,105.34480952381
2013-10-01,106.27186956522
2013-11-01,107.64304761905
2013-12-01,106.92531818182
2014-01-01,105.49295652174
2014-02-01,105.11605
2014-03-01,99.92380952381
2014-04-01,97.65345454545
2014-05-01,98.692
2014-06-01,98.53961904762
2014-07-01,98.74773913043
2014-08-01,100.15452380952
2014-09-01,102.52945454546
2014-10-01,102.79160869565
2014-11-01,101.945
2014-12-01,100.8912173913
2015-01-01,100.83245454546
2015-02-01,101.50405
2015-03-01,101.89154545455
2015-04-01,101.75527272727
2015-05-01,101.89540476191
2015-06-01,101.84665909091
2015-07-01,101.81704347826
2015-08-01,102.52641991342
2015-09-01,104.40594008265
2015-10-01,104.53763636364
2015-11-01,105.40333333333
2015-12-01,104.76765217391
2016-01-01,104.90557142857
2016-02-01,104.63964285714
2016-03-01,104.66939130435
2016-04-01,104.68171428571
2016-05-01,104.72845454546
2016-06-01,104.61309090909
2016-07-01,104.77692857143
2016-08-01,104.67573913044
2016-09-01,104.5555
2016-10-01,104.69985714286
2016-11-01,104.97270454546
2016-12-01,104.82965909091
2017-01-01,104.77822727273
2017-02-01,104.80335
2017-03-01,104.8222826087
2017-04-01,104.7768
2017-05-01,104.78856521739
2017-06-01,104.83
2017-07-01,105.59164285714
2017-08-01,105.33608695652
2017-09-01,105.33976190476
2017-10-01,105.33256818182
2017-11-01,105.26356818182
2017-12-01,108.58329120879
2018-01-01,110.71580864787
2018-02-01,110.73678928571
2018-03-01,112.52931818182
2018-04-01,115.70861904762
2018-05-01,115.72363043478
2018-06-01,118.91602380952
2018-07-01,124.50747727273
2018-08-01,122.97997826087
2018-09-01,123.19075
2018-10-01,129.90454347826
2018-11-01,134.38097727273
2018-12-01,139.74604761905
2019-01-01,139.62417391304
2019-02-01,139.495225
2019-03-01,139.986
2019-04-01,141.55034090909
2019-05-01,146.03647826087
2019-06-01,154.2698
2019-07-01,159.16556521739
2019-08-01,159.36638636364
2019-09-01,156.79276190476
2019-10-01,156.28763043478
2019-11-01,155.66666666667
2019-12-01,154.98768939394
2020-01-01,154.71338405797
2020-02-01,154.36035
2020-03-01,159.01052272727
2020-04-01,164.33388636364
2020-05-01,160.35719047619
2020-06-01,165.46904545455
2020-07-01,167.00297826087
2020-08-01,168.13214285714
2020-09-01,166.02043181818
2020-10-01,162.74261363636
2020-11-01,159.33740476191
2020-12-01,160.2965
2021-01-01,160.50573809524
2021-02-01,159.514025
2021-03-01,156.05152173913
2021-04-01,153.13563636364
2021-05-01,153.20614285714
2021-06-01,156.52602272727
2021-07-01,160.05306818182
2021-08-01,164.68181818182
2021-09-01,168.55190909091
2021-10-01,171.95695238095
2021-11-01,173.5185
2021-12-01,177.65441304348
2022-01-01,176.49833333333
2022-02-01,175.750625
2022-03-01,180.29795652174
2022-04-01,184.42869047619
2022-05-01,193.8285
2022-06-01,204.31881818182
2022-07-01,217.11721428571
2022-08-01,221.09180434783
2022-09-01,230.35622727273
2022-10-01,220.57704761905
2022-11-01,222.69556818182
2022-12-01,225.26036363636
2023-01-01,233.38056818182
2023-02-01,267.3977375
2023-03-01,280.83983695652
2023-04-01,283.9712
2023-05-01,285.17504347826
2023-06-01,286.612
2023-07-01,280.86683333333
2023-08-01,293.4497173913
2023-09-01,297.40919047619
2023-10-01,280.35238636364
2023-11-01,285.59870454546
2023-12-01,283.23766666667
2024-01-01,280.45058695652
2024-02-01,279.2455
2024-03-01,278.85754761905
2024-04-01,278.21175
2024-05-01,278.28047826087
2024-06-01,278.4947
2024-07-01,278.44745652174
2024-08-01,278.63252272727
2024-09-01,278.34526190476
2024-10-01,277.77784782609
2024-11-01,277.86254761905
2024-12-01,278.14286363636
2025-01-01,278.64547826087
2025-02-01,279.2263
2025-03-01,279.97947619048
2025-04-01,280.68465909091
2025-05-01,281.79690909091
2025-06-01,282.97077142857
2025-07-01,284.24116521739
2025-08-01,283.14271428571
2025-09-01,282.71186363636
2025-10-01,282.22102173913
2025-11-01,281.480775
2025-12-01,280.52697826087
2026-01-01,280.04918181818
2026-02-01,279.78305
2026-03-01,279.604825
