date,value
2003-08-01,51.4227322748
2003-09-01,51.73714824713
2003-10-01,52.50746737934
2003-11-01,52.82188335167
2003-12-01,53.29350731017
2004-01-01,53.24634491432
2004-02-01,53.05769533092
2004-03-01,53.6079232825
2004-04-01,54.11098883823
2004-05-01,54.48828800503
2004-06-01,55.10139915108
2004-07-01,55.85599748467
2004-08-01,56.18613425562
2004-09-01,56.39050463764
2004-10-01,57.06649897815
2004-11-01,57.71105172143
2004-12-01,57.2079861657
2005-01-01,57.77393491589
2005-02-01,58.33988366609
2005-03-01,59.09448199969
2005-04-01,60.11633390976
2005-05-01,59.8648011319
2005-06-01,59.91196352775
2005-07-01,60.88665304197
2005-08-01,60.90237384059
2005-09-01,61.20106901431
2005-10-01,61.78273856312
2005-11-01,62.25436252162
2005-12-01,62.08143373683
2006-01-01,62.83603207043
2006-02-01,63.04040245244
2006-03-01,63.18188963999
2006-04-01,63.82644238327
2006-05-01,64.10941675837
2006-06-01,64.48671592517
2006-07-01,65.52428863386
2006-08-01,66.34177016192
2006-09-01,66.56186134256
2006-10-01,66.7976733218
2006-11-01,67.28501807892
2006-12-01,67.59943405125
2007-01-01,67.00204370382
2007-02-01,67.69375884295
2007-03-01,68.0238956139
2007-04-01,68.24398679453
2007-05-01,68.87281873919
2007-06-01,69.01430592674
2007-07-01,69.70602106587
2007-08-01,70.63354818425
2007-09-01,72.12702405282
2007-10-01,73.00738877535
2007-11-01,73.11743436567
2007-12-01,73.54189592831
2008-01-01,74.94104700519
2008-02-01,75.30262537337
2008-03-01,77.62930356862
2008-04-01,79.98742336111
2008-05-01,82.14117277158
2008-06-01,83.8704606194
2008-07-01,86.66876277315
2008-08-01,88.17795944034
2008-09-01,88.88539537809
2008-10-01,90.12733846879
2008-11-01,89.82864329508
2008-12-01,89.62427291306
2009-01-01,89.82864329508
2009-02-01,91.07058638579
2009-03-01,91.40072315674
2009-04-01,92.3125294765
2009-05-01,92.24964628203
2009-06-01,93.05140701148
2009-07-01,94.46627888697
2009-08-01,96.17984593617
2009-09-01,96.33705392234
2009-10-01,96.91872347115
2009-11-01,98.19210815909
2009-12-01,97.48467222135
2010-01-01,100.0
2010-02-01,100.3772991668
2010-03-01,101.63496305612
2010-04-01,103.49001729288
2010-05-01,103.63150448043
2010-06-01,104.00880364723
2010-07-01,106.1625530577
2010-08-01,108.47351045433
2010-09-01,110.69014305927
2010-10-01,111.77487816381
2010-11-01,112.87533406697
2010-12-01,112.54519729602
2011-01-01,113.91290677566
2011-02-01,113.26835403239
2011-03-01,114.87187549128
2011-04-01,116.47539695017
2011-05-01,116.72692972803
2011-06-01,117.84310642981
2011-07-01,119.352303097
2011-08-01,121.01870775035
2011-09-01,122.26065084106
2011-10-01,124.02138028612
2011-11-01,124.3829586543
2011-12-01,123.51831473039
2012-01-01,125.40481056438
2012-02-01,125.78210973117
2012-03-01,127.25986480113
2012-04-01,129.58654299638
2012-05-01,131.08001886496
2012-06-01,131.12718126081
2012-07-01,130.79704448986
2012-08-01,131.9761043861
2012-09-01,133.0136770948
2012-10-01,133.53246344914
2012-11-01,132.99795629618
2012-12-01,133.31237226851
2013-01-01,135.52900487345
2013-02-01,135.07310171357
2013-03-01,135.62332966515
2013-04-01,137.10108473511
2013-05-01,137.80852067285
2013-06-01,138.79893098569
2013-07-01,141.61295393806
2013-08-01,143.24791699418
2013-09-01,142.83917623015
2013-10-01,145.65319918252
2013-11-01,147.49253262066
2013-12-01,145.5431535922
2014-01-01,146.25058952995
2014-02-01,145.79468637007
2014-03-01,147.19383744694
2014-04-01,149.69344442698
2014-05-01,149.30042446156
2014-06-01,150.21223078132
2014-07-01,152.77472095583
2014-08-01,153.27778651156
2014-09-01,153.81229366452
2014-10-01,154.12670963685
2014-11-01,153.34066970602
2014-12-01,151.8000314416
2015-01-01,151.92579783053
2015-02-01,150.51092595504
2015-03-01,150.8567835246
2015-04-01,152.85332494891
2015-05-01,154.01666404653
2015-06-01,154.95991196353
2015-07-01,155.74595189436
2015-08-01,156.01320547084
2015-09-01,155.85599748467
2015-10-01,156.61059581827
2015-11-01,157.53812293665
2015-12-01,156.6420374155
2016-01-01,156.97217418645
2016-02-01,156.57915422103
2016-03-01,156.79924540167
2016-04-01,159.23596918724
2016-05-01,158.89011161767
2016-06-01,159.91196352775
2016-07-01,162.0499921396
2016-08-01,161.5783681811
2016-09-01,162.16003772992
2016-10-01,163.81072158466
2016-11-01,164.69108630718
2016-12-01,163.60635120264
2017-01-01,164.37667033485
2017-02-01,165.03694387675
2017-03-01,166.92343971074
2017-04-01,167.94529162081
2017-05-01,167.23785568307
2017-06-01,167.47366766232
2017-07-01,168.36975318346
2017-08-01,168.68416915579
2017-09-01,169.78462505895
2017-10-01,171.67112089294
2017-11-01,172.92878478227
2017-12-01,172.7715767961
2018-01-01,172.92878478227
2018-02-01,172.45716082377
2018-03-01,172.92878478227
2018-04-01,174.65807263009
2018-05-01,175.60132054708
2018-06-01,177.01619242258
2018-07-01,179.68872818739
2018-08-01,179.10705863858
2018-09-01,179.05989624273
2018-10-01,182.86432950794
2018-11-01,182.64423832731
2018-12-01,182.07828957711
2019-01-01,182.54991353561
2019-02-01,184.12199339727
2019-03-01,187.80066027354
2019-04-01,189.16836975318
2019-05-01,190.30026725358
2019-06-01,191.21207357334
2019-07-01,194.71781166483
2019-08-01,197.909133784
2019-09-01,199.4340512498
2019-10-01,203.04983493162
2019-11-01,205.7852538909
2019-12-01,205.07781795315
2020-01-01,209.14950479484
2020-02-01,206.94859298852
2020-03-01,207.02719698161
2020-04-01,205.29790913378
2020-05-01,205.95818267568
2020-06-01,207.64030812765
2020-07-01,212.82817167112
2020-08-01,214.16443955353
2020-09-01,217.45008646439
2020-10-01,221.14447413929
2020-11-01,222.96808677881
2020-12-01,221.443169313
2021-01-01,220.9715453545
2021-02-01,224.9489074045
2021-03-01,225.76638893256
2021-04-01,228.09306712781
2021-05-01,228.32887910706
2021-06-01,227.66860556516
2021-07-01,230.71844049678
2021-08-01,232.05470837919
2021-09-01,236.97531834617
2021-10-01,241.48718754913
2021-11-01,248.6715925169
2021-12-01,248.64015091967
2022-01-01,249.61484043389
2022-02-01,252.49174658073
2022-03-01,254.48828800503
2022-04-01,258.60713724257
2022-05-01,259.75475554158
2022-06-01,276.23015249175
2022-07-01,288.24084263481
2022-08-01,295.29948121365
2022-09-01,291.90378871247
2022-10-01,305.64376670335
2022-11-01,307.95472409998
2022-12-01,309.47964156579
2023-01-01,318.39333438139
2023-02-01,332.14903317089
2023-03-01,344.50558088351
2023-04-01,352.79044175444
2023-05-01,358.37132526332
2023-06-01,357.44379814495
2023-07-01,369.80034585757
2023-08-01,376.15154849866
2023-09-01,383.66609023738
2023-10-01,387.51768589844
2023-11-01,397.97201697846
2023-12-01,401.25766388933
2024-01-01,408.61499764188
