date,value
2004-09-01,106.15558068182
2004-10-01,105.06075809524
2004-11-01,103.16608204546
2004-12-01,102.27792173913
2005-01-01,103.0756502381
2005-02-01,102.9002245
2005-03-01,103.42561086957
2005-04-01,103.47671190476
2005-05-01,102.86026272727
2005-06-01,103.64067272727
2005-07-01,103.98527238095
2005-08-01,102.84215652174
2005-09-01,102.96691636364
2005-10-01,104.07164047619
2005-11-01,104.00122318182
2005-12-01,104.04210454546
2006-01-01,102.52948136364
2006-02-01,102.0877625
2006-03-01,102.38819869565
2006-04-01,103.000023
2006-05-01,102.22590391304
2006-06-01,103.25338363636
2006-07-01,102.51580476191
2006-08-01,101.56292956522
2006-09-01,101.04261595238
2006-10-01,101.18918590909
2006-11-01,100.29700136364
2006-12-01,99.61016166667
2007-01-01,99.67796826087
2007-02-01,99.290407
2007-03-01,99.49269818182
2007-04-01,99.17751142857
2007-05-01,98.68005086957
2007-06-01,98.32011809524
2007-07-01,97.88642113636
2007-08-01,98.24159043478
2007-09-01,97.9160825
2007-10-01,96.58945173913
2007-11-01,96.27002068182
2007-12-01,96.01876142857
2008-01-01,96.10052043478
2008-02-01,95.13212547619
2008-03-01,94.48858904762
2008-04-01,93.79819181818
2008-05-01,94.28625454545
2008-06-01,94.26538
2008-07-01,93.90008347826
2008-08-01,95.57908238095
2008-09-01,98.26720818182
2008-10-01,101.39383130435
2008-11-01,102.37704825
2008-12-01,101.43524347826
2009-01-01,101.06251909091
2009-02-01,103.16732725
2009-03-01,103.88123590909
2009-04-01,102.58901
2009-05-01,100.27431309524
2009-06-01,99.64587363636
2009-07-01,99.56998086957
2009-08-01,98.94652952381
2009-09-01,97.41286204545
2009-10-01,96.24677204545
2009-11-01,95.97654714286
2009-12-01,96.17712369565
2010-01-01,99.23374428571
2010-02-01,100.67148275
2010-03-01,100.38569782609
2010-04-01,99.99498681818
2010-05-01,101.44701690476
2010-06-01,101.64621409091
2010-07-01,101.39794772727
2010-08-01,100.92056818182
2010-09-01,99.84526204545
2010-10-01,97.90679642857
2010-11-01,97.98765409091
2010-12-01,98.60789304348
2011-01-01,97.75354690476
2011-02-01,97.180986
2011-03-01,97.22225869565
2011-04-01,96.72642190476
2011-05-01,96.57375090909
2011-06-01,96.22657863636
2011-07-01,95.36951238095
2011-08-01,95.43629130435
2011-09-01,97.4727225
2011-10-01,97.98338333333
2011-11-01,98.98586954545
2011-12-01,99.36552409091
2012-01-01,98.63249818182
2012-02-01,97.69198285714
2012-03-01,98.53735227273
2012-04-01,99.32098952381
2012-05-01,101.09767217391
2012-06-01,101.80382714286
2012-07-01,101.86115136364
2012-08-01,101.52077304348
2012-09-01,100.1487545
2012-10-01,99.69467630435
2012-11-01,100.21990613636
2012-12-01,99.81025809524
2013-01-01,99.91401173913
2013-02-01,100.41681125
2013-03-01,101.47393
2013-04-01,101.65889636364
2013-05-01,102.4704176087
2013-06-01,103.1498465
2013-07-01,103.67172608696
2013-08-01,103.45292227273
2013-09-01,103.05350071429
2013-10-01,102.10665673913
2013-11-01,102.71608642857
2013-12-01,102.55162431818
2014-01-01,103.09211913044
2014-02-01,103.55292
2014-03-01,103.46848190476
2014-04-01,103.36873363636
2014-05-01,103.245065
2014-06-01,103.74597047619
2014-07-01,102.66114413044
2014-08-01,103.34669380952
2014-09-01,104.56956590909
2014-10-01,105.31935847826
2014-11-01,106.3881915
2014-12-01,107.63969586957
2015-01-01,109.53586068182
2015-02-01,108.9568535
2015-03-01,111.51593181818
2015-04-01,110.91378727273
2015-05-01,110.28800904762
2015-06-01,110.411225
2015-07-01,111.46094978261
2015-08-01,112.43852047619
2015-09-01,112.03152431818
2015-10-01,110.63186454546
2015-11-01,111.76189142857
2015-12-01,111.92129673913
2016-01-01,113.51249595238
2016-02-01,111.93710595238
2016-03-01,110.06555086957
2016-04-01,108.91378047619
2016-05-01,109.85298022727
2016-06-01,109.32025545455
2016-07-01,109.77531095238
2016-08-01,108.74465086957
2016-09-01,108.80544159091
2016-10-01,109.54132785714
2016-11-01,111.43405159091
2016-12-01,112.25386704546
2017-01-01,111.57320454546
2017-02-01,110.61235075
2017-03-01,110.0173073913
2017-04-01,109.1595145
2017-05-01,108.57900282609
2017-06-01,107.28963545455
2017-07-01,106.18802952381
2017-08-01,104.68875086957
2017-09-01,103.66504547619
2017-10-01,104.22735113636
2017-11-01,103.83893681818
2017-12-01,103.15006285714
2018-01-01,101.21046152174
2018-02-01,99.80235925
2018-03-01,99.66167090909
2018-04-01,100.26875571429
2018-05-01,102.11706152174
2018-06-01,103.25924047619
2018-07-01,104.55149772727
2018-08-01,104.91236478261
2018-09-01,105.03681225
2018-10-01,105.40072108696
2018-11-01,105.58121522727
2018-12-01,104.64451785714
2019-01-01,102.89729695652
2019-02-01,102.70180775
2019-03-01,103.29946238095
2019-04-01,103.63317363636
2019-05-01,104.4573976087
2019-06-01,103.4090115
2019-07-01,103.460745
2019-08-01,103.95269909091
2019-09-01,104.08761714286
2019-10-01,103.43320347826
2019-11-01,103.12903071429
2019-12-01,102.55879068182
2020-01-01,102.02852978261
2020-02-01,102.73995675
2020-03-01,103.62572545455
2020-04-01,103.81102136364
2020-05-01,103.96644214286
2020-06-01,103.17677136364
2020-07-01,101.78463630435
2020-08-01,100.66844476191
2020-09-01,100.02964318182
2020-10-01,99.26866113636
2020-11-01,98.11086261905
2020-12-01,97.8314276087
2021-01-01,96.53471690476
2021-02-01,97.21273175
2021-03-01,99.09519652174
2021-04-01,98.56786272727
2021-05-01,99.6404647619
2021-06-01,99.81339545455
2021-07-01,100.72826431818
2021-08-01,100.95466909091
2021-09-01,100.92783659091
2021-10-01,101.69088428571
